CLEAN	0	0	office/commerce-transactional-notifications-v1	674b4d118367d775f34d620a70d72bf2dbce964d	C:/Users/1/Desktop/umtuba/umtuba-web-commerce-transactional-notifications-v1	origin/office/commerce-transactional-notifications-v1	NO	0/0/0
CLEAN	0	0	office/commerce-transactional-notifications-v1-current	2c118523343dac96611364ad387524d6c10ce525	C:/Users/1/Desktop/umtuba/umtuba-web-commerce-transactional-notifications-v1-current	origin/office/commerce-transactional-notifications-v1-current	NO	0/0/0
CLEAN			DETACHED	30bda6a66248841ed4dd0b64984e4b5d81e40712	C:/Users/1/Desktop/umtuba/umtuba-web-gemini-live-provider-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	integration/alpha-beta-productization-v1	71dfec204dd06a0058918831aac1e937108f4de8	C:/Users/1/Desktop/umtuba/umtuba-web-integration-alpha-beta-productization-v1	origin/integration/alpha-beta-productization-v1	NO	0/0/0
CLEAN	0	0	integration/w1-revenue	a1bde1f598d1c1a28515f7e61ad426f6ed7c800c	C:/Users/1/Desktop/umtuba/umtuba-web-integration-w1-revenue	origin/integration/w1-revenue	NO	0/0/0
CLEAN	0	0	integration/w2-commerce	0824cb4e6b8c87c48d0c055bbb71a2052288861b	C:/Users/1/Desktop/umtuba/umtuba-web-integration-w2-commerce	origin/integration/w2-commerce	NO	0/0/0
CLEAN	0	0	integration/w3-ai	d4bbddcf2b23984602702dc2418a917dc98ebd0a	C:/Users/1/Desktop/umtuba/umtuba-web-integration-w3-ai	origin/integration/w3-ai	NO	0/0/0
CLEAN	0	0	integration/w3-alpha-final	6061a6ae22eb8a323e51af63ecdcf9b655177d37	C:/Users/1/Desktop/umtuba/umtuba-web-integration-w3-alpha-final	origin/integration/w3-alpha-final	NO	0/0/0
CLEAN	0	0	integration/w4-alpha-stabilization	7c0946b1eecf3c16d4aa6c6fca40f9eb1304dc9d	C:/Users/1/Desktop/umtuba/umtuba-web-integration-w4-alpha-stabilization	origin/integration/w4-alpha-stabilization	NO	0/0/0
CLEAN	0	0	office/platform-knowledge-acquisition-foundation-v1	4484144306367703083faba2302289ed6870f613	C:/Users/1/Desktop/umtuba/umtuba-web-knowledge-acquisition-foundation-v1	origin/office/platform-knowledge-acquisition-foundation-v1	NO	0/0/0
DIRTY	0	0	office/learning-collaboration-smoke-e2e-readiness-v1	616d4f7710e9b2c3db7b9dc1384111f4887a0fce	C:/Users/1/Desktop/umtuba/umtuba-web-learning-collaboration-smoke-e2e-readiness-v1	origin/office/learning-collaboration-smoke-e2e-readiness-v1	NO	0/1/0
DIRTY	0	0	office/learning-collaboration-workspace-activity-timeline-foundation-v1	9478258874ba30e62ceccc0b68be95c6711feade	C:/Users/1/Desktop/umtuba/umtuba-web-learning-collaboration-workspace-activity-timeline-foundation-v1	origin/office/learning-collaboration-workspace-activity-timeline-foundation-v1	NO	0/0/8
DIRTY	0	0	office/learning-collaboration-workspace-attachments-foundation-v1	67cf30ff9c6ed7e04c99ccf0e2b8926fe898a2d5	C:/Users/1/Desktop/umtuba/umtuba-web-learning-collaboration-workspace-attachments-foundation-v1	origin/office/learning-collaboration-workspace-attachments-foundation-v1	NO	0/0/2
CLEAN	0	0	office/learning-collaboration-workspace-spine-foundation-v1	70e00e3f188338b47770ffe8bd368f611d3efd43	C:/Users/1/Desktop/umtuba/umtuba-web-learning-collaboration-workspace-spine-foundation-v1	origin/office/learning-collaboration-workspace-spine-foundation-v1	NO	0/0/0
DIRTY			office/learning-instructor-browser-e2e-foundation-v1	525c046661c456e3b3170f52b4b568a8ea214058	C:/Users/1/Desktop/umtuba/umtuba-web-learning-instructor-browser-e2e-foundation-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/14/4
CLEAN	0	0	office/learning-instructor-ui-contract-suite-v1	525c046661c456e3b3170f52b4b568a8ea214058	C:/Users/1/Desktop/umtuba/umtuba-web-learning-instructor-ui-contract-suite-v1	origin/office/learning-instructor-ui-contract-suite-v1	NO	0/0/0
CLEAN			feature/live-streaming-v1-foundation	e3fa502f6db5307b842256b40c240080397add49	C:/Users/1/Desktop/umtuba/umtuba-web-live-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN			feature/messenger-v1-foundation	7492f95c29f0db2b4452dcc5c85999119107f029	C:/Users/1/Desktop/umtuba/umtuba-web-messenger-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/platform-app-shell-translation-v1	0d181604e4caa474d6d29fc44d96c8c9fad0d7dd	C:/Users/1/Desktop/umtuba/umtuba-web-platform-app-shell-translation-v1	origin/office/platform-app-shell-translation-v1	NO	0/0/0
CLEAN	0	0	office/platform-internationalization-foundation-v1	6528202c349e6a5a41040a7d9287e4c7f97c1873	C:/Users/1/Desktop/umtuba/umtuba-web-platform-i18n-foundation-v1	origin/office/platform-internationalization-foundation-v1	NO	0/0/0
CLEAN			DETACHED	cf3de8dd36cb19fe03cd9139d0ea48a8fb3d4705	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-deployment-runtime-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/platform-private-ai-foundation-v1	6fd2230943b5af0b9db2f9f86eeb73d71dbf60d5	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-foundation-v1	origin/office/platform-private-ai-foundation-v1	NO	0/0/0
CLEAN			DETACHED	14ce7fd664c29a6c28eaf18d9f916c04053b013b	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-inference-execution-boundary-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/platform-private-ai-inference-invocation-orchestration-v1	16bbaa40277c50b541d1dfe402f3e0dc8961947a	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-inference-invocation-orchestration-v1	origin/office/platform-private-ai-inference-invocation-orchestration-v1	NO	0/0/0
CLEAN			DETACHED	ba0cca404b85b43c3e3dd25ba411818908d27319	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-inference-request-contracts-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/platform-private-ai-provider-adapter-boundary-v1	855b2401c4ef9a386f1eaf41bfdcc1eab9a514a3	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-provider-adapter-boundary-v1	origin/office/platform-private-ai-provider-adapter-boundary-v1	NO	0/0/0
CLEAN			DETACHED	53637d8bd7c4b9b49e80dfbe429d884a969ca545	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-provider-routing-policy-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN			DETACHED	517cff5c1e3bfdf68ed39e4aa58b94909c56590c	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-runtime-operations-failover-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
DIRTY			DETACHED	db6f52a8bd54e22ef33ca19b0a072cea5f3846e1	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-workflow-lifecycle-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	19/0/0
CLEAN			DETACHED	eb9e743dffcf453b52b91261eba2a241166ad115	C:/Users/1/Desktop/umtuba/umtuba-web-private-ai-workflow-lifecycle-v1-final	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
CLEAN	0	0	office/profile-accessibility-v1	54f4120bf7fdd2bdb364a448497c6072d8e1a464	C:/Users/1/Desktop/umtuba/umtuba-web-profile-accessibility-v1	origin/office/profile-accessibility-v1	NO	0/0/0
CLEAN	0	0	office/profile-creator-space-ia-rename-v1	4436fad2b07554aa528057d9ad4abe77647e4963	C:/Users/1/Desktop/umtuba/umtuba-web-profile-creator-space-ia-rename-v1	origin/office/profile-creator-space-ia-rename-v1	NO	0/0/0
CLEAN	0	0	office/profile-empty-states-v1	7b321eefaa354e993c4ef5cb746bf3aaefc299db	C:/Users/1/Desktop/umtuba/umtuba-web-profile-empty-states-v1	origin/office/profile-empty-states-v1	NO	0/0/0
CLEAN	0	0	office/profile-error-states-v1	529783b7309fe43b166c6cd95a850ff2ae89851b	C:/Users/1/Desktop/umtuba/umtuba-web-profile-error-states-v1	origin/office/profile-error-states-v1	NO	0/0/0
CLEAN	0	0	office/profile-hero-joined-label-v1	f9bbf2a13f418170db0448495a713460514574b3	C:/Users/1/Desktop/umtuba/umtuba-web-profile-hero-joined-label-v1	origin/office/profile-hero-joined-label-v1	NO	0/0/0
CLEAN	0	0	office/profile-hero-social-links-v1	549018dcadbf9ceea319428da48a6dba117de162	C:/Users/1/Desktop/umtuba/umtuba-web-profile-hero-social-links-v1	origin/office/profile-hero-social-links-v1	NO	0/0/0
CLEAN	0	0	office/profile-identity-achievements-v1	8ca12b7c1d783ec079274fb61721f9c00c17c421	C:/Users/1/Desktop/umtuba/umtuba-web-profile-identity-achievements-v1	origin/office/profile-identity-achievements-v1	NO	0/0/0
CLEAN	0	0	office/profile-identity-strip-v1	f574eba902ee424d944bf85d913fad80108dc83b	C:/Users/1/Desktop/umtuba/umtuba-web-profile-identity-strip-v1	origin/office/profile-identity-strip-v1	NO	0/0/0
CLEAN	0	0	office/profile-loading-states-v1	34cd4fd713e255dca31b21fde0d965c1361cb55f	C:/Users/1/Desktop/umtuba/umtuba-web-profile-loading-states-v1	origin/office/profile-loading-states-v1	NO	0/0/0
CLEAN	0	0	office/profile-tab-overflow-fade-v1	851a1d751847b253be77f76357394c4882a9cecd	C:/Users/1/Desktop/umtuba/umtuba-web-profile-tab-overflow-fade-v1	origin/office/profile-tab-overflow-fade-v1	NO	0/0/0
CLEAN	0	0	office/unified-revenue-platform-foundation-v1	a1bde1f598d1c1a28515f7e61ad426f6ed7c800c	C:/Users/1/Desktop/umtuba/umtuba-web-revenue-platform-foundation-v1	origin/office/unified-revenue-platform-foundation-v1	NO	0/0/0
DIRTY			DETACHED	db6f52a8bd54e22ef33ca19b0a072cea5f3846e1	C:/Users/1/Desktop/umtuba/umtuba-web-shared-ai-surface-integration-v1	NO_UPSTREAM	YES_OR_NO_UPSTREAM	28/0/0
DIRTY			DETACHED	db6f52a8bd54e22ef33ca19b0a072cea5f3846e1	C:/Users/1/Desktop/umtuba/umtuba-web-shared-ai-surface-integration-v1-clean	NO_UPSTREAM	YES_OR_NO_UPSTREAM	28/0/0
CLEAN			DETACHED	b0655bb7b699daa0c40e518fbbadc7397d2f10e4	C:/Users/1/Desktop/umtuba/umtuba-web-shared-ai-surface-integration-v1-final	NO_UPSTREAM	YES_OR_NO_UPSTREAM	0/0/0
